la Sentiu de Sió;2674;15;0;0;2674;8031
la Seu d'Urgell;18216;126;1762;25;19978;35393
la Tallada d'Empordà;2244;23;0;0;2244;6209
la Torre de Cabdella;4462;64;199;3;4661;7204
la Torre de Claramunt;55;1;0;0;55;50879
la Torre de Fontaubella;660;7;0;0;660;1675
la Torre de l'Espanyol;884;7;0;0;884;4413
la Vajol;0;0;0;0;0;1548
la Vall de Bianya;3994;33;0;0;3994;7745
la Vall de Boí;5051;65;530;9;5581;12181
la Vall d'en Bas;7794;65;417;2;8211;18445
la Vansa i Fórnols;2526;30;763;8;3289;3289
la Vilella Alta;2305;21;0;0;2305;2429
la Vilella Baixa;1339;11;0;0;1339;3371
Les;2896;43;185;2;3081;7212
les Avellanes i Santa Linya;1194;22;346;8;1540;7158
les Borges Blanques;4140;28;0;0;4140;23983
les Borges del Camp;1621;12;0;0;1621;9430
les Cabanyes;0;0;0;0;0;6700
l'Escala;1647;31;0;0;1647;123143
les Franqueses del Vallès;9354;70;0;0;9354;70391
les Llosses;361;4;0;0;361;526
les Masies de Roda;2744;12;0;0;2744;8810
les Masies de Voltregà;71;3;0;0;71;23424
les Oluges;1542;28;269;1;1812;4468
les Piles;619;12;0;0;619;2848
les Planes d'Hostoles;7;1;1210;1;1216;9665
l'Espluga Calba;870;16;0;0;870;3397
l'Espluga de Francolí;2431;32;0;0;2431;16965
les Preses;3359;31;0;0;3359;13677
l'Espunyola;0;0;0;0;0;0
l'Esquirol;4507;42;0;0;4507;18534
l'Estany;1583;12;219;2;1802;4781
les Valls d'Aguilar;1671;16;2269;23;3940;4088
les Valls de Valira;4798;42;2284;24;7082;8997
l'Hospitalet de Llobregat;1439;15;0;0;1439;145507
Linyola;2079;36;0;0;2079;17371
Lladó;46;1;0;0;46;6815
Lladorre;4;1;0;0;4;3460
Lladurs;1396;5;0;0;1396;1696
Llagostera;5321;41;0;0;5321;50649
Llambilles;747;12;0;0;747;4618
Llanars;2219;20;0;0;2219;4201
Llançà;182;3;0;0;182;51665
Llardecans;3102;22;0;0;3102;3616
Llavorsí;1614;14;402;7;2015;2528
Lleida;3936;37;0;0;3936;235125
Llers;285;5;0;0;285;10489
Lles de Cerdanya;771;12;0;0;771;3088
Lliçà d'Amunt;1428;21;0;0;1428;114624
Lliçà de Vall;9784;60;0;0;9784;70897
Llimiana;0;0;1203;17;1203;1641
Llinars del Vallès;12114;52;94;1;12208;71202
Llobera;474;1;0;0;474;474
