Corbera d'Ebre;1142.166;12;0.000;0;1142.166;9303.978;71
Corbera de Llobregat;255.067;5;0.000;0;255.067;135059.203;496
Corbins;165.120;3;146.854;3;311.973;8232.123;70
Corçà;0.000;0;0.000;0;0.000;10778.597;95
Cornellà de Llobregat;512.807;12;0.000;0;512.807;78184.886;534
Cornellà del Terri;22.821;1;742.560;11;765.381;16522.913;158
Cornudella de Montsant;2330.852;29;0.000;0;2330.852;6858.608;75
Creixell;1087.758;12;48.923;1;1136.681;48512.295;310
Crespià;0.000;0;26.846;1;26.846;2588.972;45
Cruïlles, Monells i Sant Sadurní de l'Heura;0.000;0;0.000;0;0.000;9208.844;78
Cubelles;0.000;0;0.000;0;0.000;80465.092;437
Cubells;2639.930;44;0.000;0;2639.930;7151.453;77
Cunit;41.080;1;21.010;1;62.090;100006.694;829
Darnius;0.000;0;0.000;0;0.000;4165.287;39
Das;0.000;0;0.000;0;0.000;10286.067;41
Deltebre;56.135;1;0.000;0;56.135;81745.648;298
Dosrius;81.490;2;829.631;4;911.122;55550.032;176
Duesaigües;0.000;0;0.000;0;0.000;2475.886;29
el Bruc;0.000;0;0.000;0;0.000;23443.689;109
el Brull;41.558;1;0.000;0;41.558;2912.553;10
el Catllar;143.609;1;0.000;0;143.609;64625.747;330
el Cogul;0.000;0;0.000;0;0.000;2146.599;21
el Far d'Empordà;0.000;0;0.000;0;0.000;6657.210;62
el Lloar;0.000;0;0.000;0;0.000;1042.535;14
el Masnou;195.467;6;0.000;0;195.467;53578.351;381
el Masroig;403.509;13;0.000;0;403.509;3199.266;31
el Milà;0.000;0;0.000;0;0.000;1016.593;12
el Molar;75.960;3;0.000;0;75.960;2192.273;22
el Montmell;0.000;0;0.000;0;0.000;40124.716;147
el Morell;96.792;2;0.000;0;96.792;15326.403;93
el Palau d'Anglesola;872.001;18;0.000;0;872.001;27645.877;173
el Papiol;39.522;1;0.000;0;39.522;15615.833;117
el Perelló;176.194;2;22.628;1;198.822;22658.915;156
el Pinell de Brai;0.000;0;0.000;0;0.000;6454.839;73
el Pla del Penedès;0.000;0;0.000;0;0.000;4458.104;44
el Pla de Santa Maria;2770.517;24;40.819;1;2811.336;27614.623;159
el Poal;1113.182;13;0.000;0;1113.182;6764.682;36
el Pont d'Armentera;0.000;0;0.000;0;0.000;4012.207;37
el Pont de Bar;0.000;0;0.000;0;0.000;3758.212;48
el Pont de Suert;0.000;0;104.782;1;104.782;13757.261;110
el Pont de Vilomara i Rocafort;0.000;0;0.000;0;0.000;33035.336;129
el Port de la Selva;0.000;0;0.000;0;0.000;29357.680;170
el Prat de Llobregat;203.709;6;0.000;0;203.709;71425.000;460
el Rourell;0.000;0;0.000;0;0.000;1742.552;17
els Alamús;305.990;5;0.000;0;305.990;4621.572;38
els Garidells;0.000;0;0.000;0;0.000;1736.329;17
els Guiamets;406.479;4;0.000;0;406.479;1583.678;14
els Hostalets de Pierola;357.162;3;0.000;0;357.162;35129.892;119
el Soleràs;198.963;4;0.000;0;198.963;2295.757;19
els Omellons;429.865;5;0.000;0;429.865;2308.854;24
els Omells de na Gaia;485.677;7;0.000;0;485.677;3175.546;36
els Pallaresos;626.506;9;0.000;0;626.506;37859.893;186
els Plans de Sió;1361.084;20;30.427;4;1391.511;8840.117;138
els Prats de Rei;0.000;0;0.000;0;0.000;3430.256;38
els Torms;455.863;11;0.000;0;455.863;1677.912;22
el Vendrell;448.123;5;0.000;0;448.123;210950.757;1253
el Vilosell;96.936;1;0.000;0;96.936;3184.943;23
es Bòrdes;0.000;0;0.000;0;0.000;2549.204;40
Esparreguera;254.694;5;0.000;0;254.694;67377.970;313
Espinelves;0.000;0;0.000;0;0.000;2677.974;17
Esplugues de Llobregat;182.178;3;0.000;0;182.178;55449.911;380
Espolla;0.000;0;0.000;0;0.000;4499.572;67
Esponellà;0.000;0;341.660;4;341.660;3400.839;21
Espot;0.000;0;0.000;0;0.000;4323.944;64
Estamariu;0.000;0;0.000;0;0.000;1236.436;6
Estaràs;0.000;0;0.000;0;0.000;2575.904;33
Esterri d'Àneu;0.000;0;0.000;0;0.000;7761.654;59
Esterri de Cardós;0.000;0;0.000;0;0.000;894.823;21
Falset;989.949;21;0.000;0;989.949;11194.394;108
Farrera;0.000;0;0.000;0;0.000;2181.780;31
Figaró-Montmany;630.825;3;0.000;0;630.825;8386.707;33
Fígols;0.000;0;0.000;0;0.000;229.808;4
